CensusTract,holc_grade
6037124102,C
36081029300,C
27123036500,B
17031834500,D
25025140107,C
26163541300,C
36005017500,C
42101033300,B
55079002800,D
13121002300,D
26163501300,B
25025010203,C
36081079900,C
34017001201,D
6037531301,D
6073003101,D
42003462600,C
13245001400,D
6037239602,C
26163543800,D
17031691400,C
42101038400,B
17031670700,C
36081059100,C
36005034300,B
6037183510,C
17031283100,D
36081115900,C
12031002902,D
36081052500,C
47157001300,C
39049001110,C
36047021800,C
6075012901,C
6037191120,C
40143001700,A
29095015400,D
17031260800,C
48439104100,B
36055008000,C
6037211704,C
17031813100,C
27053009500,B
36047088600,C
36005044200,C
48453000803,D
36047027200,B
25025092000,C
6037700200,C
42101013602,D
17031171100,C
36081036500,D
36061019800,D
24510160600,C
6037240600,C
36081018101,C
20173000400,D
34013021801,B
6037670326,A
47157006800,D
6073001400,B
6037209510,D
26163526400,D
36081050700,C
36081025302,C
42101007800,C
17031813500,C
17031670200,D
25025000503,C
39035141400,B
36047017100,C
6037534404,C
36081143500,C
6037191720,D
36081039400,C
6037533602,C
6037533603,C
6037185310,D
24510010500,D
39035120801,C
27053101900,C
36047066000,B
40109105500,C
44007001300,C
6037216900,B
17031301600,C
17031430600,B
36055000700,D
6037191610,C
25017350200,C
6073001300,C
36081027000,D
17031681000,D
42003560600,C
9003501300,C
40109102300,B
36005016000,C
36055005300,D
6073003401,D
39035112301,D
39035112200,C
26163512900,C
39099800400,D
42091202302,A
34003010100,C
26125173000,D
18097330106,C
26163536200,B
44007013702,A
36081026400,D
39153506600,B
42101016500,D
26163543100,B
51740211400,D
6037183810,C
6037576403,C
48453000205,B
6037231400,C
29510112300,C
6037481603,C
55079005500,B
48485010800,C
6037203800,D
47157006900,D
42101017602,D
42101034000,B
36047084600,B
6037534802,C
36081023500,C
48029170401,D
25027730901,B
6037531202,D
17031400800,D
6037554405,C
26163566900,D
17031811401,C
26163507800,D
6037218900,C
17031040401,C
39035161700,C
40143001200,D
25017370101,C
29510116400,C
40109104200,C
26099258700,D
36081032700,C
6037221500,C
48201410401,B
6037603802,D
24005400600,B
36047026600,B
6037239501,C
42101010700,D
26163531900,C
36081027400,C
25025091500,C
29189216900,B
34017016700,D
48029160501,C
17031070600,D
55025000901,B
42101027600,B
36005032600,C
36005022902,C
48029140400,B
17031291200,D
36081065703,C
55079003800,B
42003080700,C
6037195201,B
48113005200,C
42101010600,D
36081086300,C
26099258200,D
6037701302,C
6037432601,C
36081056700,C
20209041100,D
36081019400,D
17031832200,D
48201313000,A
19013001800,D
36081005300,D
36047025400,B
36081085900,C
6037294810,D
19163012100,C
26163522000,D
18097342400,D
24510200400,C
36119006801,A
17031430101,B
49035102100,D
25027733102,C
42101019800,C
49057201400,A
36047062000,B
36047036002,C
36055005200,C
36081004001,C
48029130500,D
6037301502,C
6037482503,C
25017370201,B
44007016500,A
6037231720,C
55079003000,C
6037294510,D
36093020102,C
17031190300,B
36081027900,B
36081028000,C
34017018900,D
36047057200,D
13021011500,D
36047011000,D
36081026902,C
17143000300,D
36005020502,C
40109103300,C
6037534803,C
36081145101,C
6037229410,D
36005039902,C
42101002702,D
36047030600,D
39035140500,B
18097321700,C
13245000900,D
26163574700,B
29510110200,B
17031420600,D
26163525500,D
6037700101,C
25025092400,C
6037212306,C
36081056500,C
36005039200,C
48245002400,B
6037461901,C
42101024400,C
36081054700,C
17031031000,C
36085009602,C
42101021700,B
18097321001,C
39035177501,C
40109102000,A
49035103600,A
36005031400,C
34017004500,D
26163537500,B
26125180100,C
9003497500,A
39035118900,D
39035183606,A
6037183520,C
29189216400,A
17031813000,C
36005028600,C
36047152200,B
26163569800,D
36081005500,D
13121003900,D
36047051900,D
6037191203,C
36081059600,C
6037554404,C
36047086400,B
6037530700,D
6037124903,A
36005040800,C
17031062700,C
17031160100,C
36085020100,C
17031831900,C
53033002800,B
17031750300,C
36047082600,C
29095016400,D
42003050900,D
36047026800,B
34017014900,D
17031600400,D
6037267501,D
6037183402,C
48201312200,D
26163570800,D
26163507500,C
36005037000,C
36047050202,C
42101019900,C
6037239802,C
39035102402,C
6037229420,D
26163569100,C
36047079802,B
42101033200,B
21111001400,D
36061013300,D
34013017800,C
26099252100,C
42101025800,B
6037480102,C
26125170200,C
17031670300,C
34013001900,C
18097352300,D
53033002600,B
17031817600,C
6037601002,C
6073002401,C
18097342500,C
6037203100,D
17031222700,D
29510116302,B
26163503400,C
40109106601,C
36005003800,D
36081062600,C
36081059800,C
26163577000,C
36005014701,D
19153001900,C
48113005100,C
25025091100,C
6037600304,C
25025101002,C
17031612100,C
36005033000,C
36081026500,C
36047119800,D
36047024600,B
17031030200,C
18097341700,C
39035101901,C
26125170300,C
39035141700,B
6037240900,C
42003512000,D
9003503700,C
53033002700,B
26163501800,B
41051008800,C
24510140200,D
6037218300,C
6037195903,D
29510116301,B
24510060200,C
17031010202,C
42101033701,B
17031740100,D
39035108701,D
36005017702,C
9001072300,B
55079002600,C
6037232500,C
48113002400,C
17031420800,D
17031051200,C
6075030302,B
17031301100,C
36047087000,B
24510140300,D
6037195902,C
39035121900,C
34003041200,C
25025081300,D
18097321900,A
40109102400,B
6037602508,D
27053008100,B
47037015900,D
26163504100,B
36061029100,B
55079011000,D
17031838600,D
36081045400,C
36081046800,C
36047025800,B
19061000701,B
17031691100,D
36061006400,D
36005008600,C
36005022200,C
36047040000,C
36047085600,C
42101009300,D
25025010204,C
36047029600,C
55079012600,C
40143001000,D
17167001700,D
36081066701,C
55079005900,B
6037195300,C
26163515200,C
17031282700,D
6037221602,D
26163570900,D
36081037600,C
48113019600,B
9001073500,C
36047078400,B
6037620901,C
26163542300,B
6037272202,C
25017350600,B
26163537700,B
6037203900,D
6037222002,D
42101013402,D
36029004402,B
39035140100,B
31055006604,A
6037576901,C
39003012900,B
36061013900,D
24510260101,B
6073002402,C
26163579600,D
36061007700,C
17031242500,C
36047038800,D
6037219010,C
48201410500,B
48029150300,D
36047025600,B
6037222600,D
18097320903,C
34013015600,C
48113019502,A
6075031302,C
24510271802,C
36047086800,B
55079012900,D
17031251600,C
6075032901,B
26163508100,C
36081065702,C
36047050400,C
36081081400,C
36081099801,C
36047120800,D
36047007200,C
42101021200,B
6037535804,B
40109101700,A
6037554403,C
26065003302,C
34013020800,B
26163522500,D
48245010300,A
42003432300,B
33011001800,C
36005033700,B
44007014100,C
25023510300,C
48029190503,B
34013001600,C
36005039400,C
36047068200,C
25025060301,C
6037267300,D
6037431800,C
36005009800,C
42101013700,D
6037240800,C
36047042700,D
19153001700,D
39035183603,B
6037600100,C
17031817200,C
17031671100,D
34017015002,C
36061030300,B
24510200100,C
26125170100,C
6037239801,C
29095007100,C
17031190701,C
42073000600,C
6037604100,D
36061004100,D
42003101600,D
53033002900,B
25025160602,C
6085502002,D
26163505200,C
13051000900,E
36061029300,B
53033003000,B
42101005500,D
36085019700,C
6075010300,D
9001073600,C
19153001000,A
26049001000,B
55079005400,C
6073003202,D
36047080400,C
17031810302,C
6037228500,D
53033004500,B
36085018701,C
17031282800,D
36119006700,A
36081046500,C
17031812700,C
55079004500,C
36005024501,B
42101030502,B
36005027402,C
36005036400,C
6037481712,C
9001071600,D
29510105400,B
49035103000,B
36081003600,C
48113000900,C
26163512100,B
36055009301,D
47157011200,D
36047019200,D
34013020902,B
24510151300,C
25021417601,C
17031440201,B
29189216200,A
36047020700,B
27053110100,B
36081040200,C
36081122300,C
26163571000,D
36005025500,B
25025040200,D
6075026401,D
36005013800,C
36029004401,B
42101007200,C
36081047000,C
36081062900,C
36085012100,B
29189212101,C
6001404900,B
25017370102,C
6075025200,D
29095016600,D
42101013601,D
26163569200,C
20209041000,D
36061012700,D
39035118500,D
47037013400,D
36047083400,B
34003003402,C
36081013400,C
36005032300,A
39035170102,C
34013006400,D
36081065000,C
6037213202,D
29510106400,B
34013004700,B
29510105300,B
36081063000,C
36047092200,D
17031691000,C
36061012100,D
36067004500,B
17031710100,D
36081062300,C
6037240020,C
25017351204,D
36047050600,B
36047052800,B
44007001700,C
36081092500,C
36119002103,A
25025101001,C
17031611100,D
17031400400,D
36081049600,C
6037702803,C
36047005100,D
40109104400,C
36081054200,C
26163580900,C
17031222600,D
31055006102,B
6037602507,D
6001409400,D
36081004401,C
26125183500,C
27053011998,B
26163507900,C
36061011402,A
24510160300,D
6037531902,B
36081124700,C
17031230300,D
17031612000,C
6037141201,B
48113000701,C
34013018900,C
48029110800,B
25025140106,C
6037535803,B
6037570204,C
6001407900,C
6037600303,C
26163554100,C
6073005700,C
34017007000,D
26163518500,C
25005641000,C
26163527200,D
34003003100,C
17031690300,D
27053103900,C
17031530100,D
6001409300,D
40109104800,D
36047050300,D
36047088800,C
6075032602,B
24510151000,B
39099810300,D
36047049200,C
17031420500,D
36081048000,C
36047089200,C
36005018500,D
36055008301,C
36047029000,C
36055003100,C
26163570200,C
34013017700,C
34035052002,C
18097340600,C
24005421000,C
17031843600,D
6037232800,C
6037212305,C
36047046400,C
36081119900,B
36061021200,D
42101018001,D
26163534500,C
21111002300,D
26163524700,C
36081046600,B
42101037500,A
17031190200,C
19013001200,B
6037221402,C
36005024600,C
36081084601,C
6037104701,D
36047035500,B
42003431400,B
36081056600,C
34013011500,D
36005006700,D
25017340000,C
18141002400,C
20173007400,A
36047055300,D
36005014500,D
25027732500,D
44007018300,C
36047000501,B
34013002202,B
48245006500,A
39095001600,B
17031681400,D
51710003200,C
6037576903,C
39095001800,C
34013004900,B
36081013800,C
26163538200,A
36047041800,C
36085013301,D
42003040400,B
6037533401,C
17031670600,C
48201211300,D
17031140200,C
26163513200,C
6037224600,D
53033009800,B
17031090200,B
26163578000,C
34021000400,C
42101019700,C
6037535605,B
22071013100,D
29510119101,C
26065003400,C
39035116800,C
34003019104,C
36047119000,C
27053006800,B
8031002403,D
36065021201,C
17031050300,C
34017017700,C
17031420200,C
55079021100,C
6037201503,C
36061011500,D
6073007702,B
17031271300,C
25025110201,C
17031222500,D
17031838100,D
24510270901,A
6037533300,C
36081063200,C
18097341100,C
36081046300,C
42101002500,D
36119005702,B
17031420300,C
12103028700,D
6001424002,D
36005040702,B
12086001803,D
9003504000,B
26163535700,C
36081039800,C
12086001702,D
34031175301,D
36047088400,C
48201410702,A
36081120300,C
6073003603,D
36047028800,C
36005013200,C
6037213100,B
17031826700,C
26163510700,D
25005640700,B
36081008100,D
25017342101,C
45079001300,D
6037231900,C
42101026200,B
36005043000,C
36047047600,C
17031230900,C
36005031800,C
26163516500,D
17031671600,D
40143001800,C
36005007400,D
26163570400,C
19153000901,C
34013010300,C
42003262000,C
36047013900,D
36093032700,C
4013111601,B
26163575300,C
47157011400,D
36047092800,C
26081000100,C
48029160400,C
42101031102,B
25027731204,C
34039031400,C
36055005600,D
17031630500,C
34017015100,C
47037011400,B
6037231800,C
26163515400,C
29510116500,C
36005029500,B
17031430500,C
6037670003,D
17031221400,D
6037430802,C
29510117400,B
6037601303,D
1073001400,D
36081059900,C
39035140301,B
34013012600,C
6037600202,C
6037481606,C
36047028400,C
39035120400,D
36005011900,D
6037577504,B
36081080301,C
34013018400,D
44007000500,C
6037462301,C
17031151100,C
1073005103,D
26125175100,D
42091205600,B
25005642300,A
18097350500,C
19163010700,D
36005012101,D
18097350600,C
26163570100,C
36047027800,C
26163504300,B
36081047500,C
17031030300,C
36081045800,B
39035121500,C
36061008900,D
36081067700,C
36081033700,C
36029000700,B
42101008302,C
36065025100,B
25027732400,C
26163546500,D
6075021100,C
48113001703,C
17031834200,C
36047021600,C
39035152400,C
39035109301,D
42091202401,A
36081013600,C
34017005200,C
36081033900,C
42101015200,D
26163533100,C
36005031600,C
6075030101,C
49035102300,D
6001409500,D
36055006000,C
36061007800,D
36047098600,D
36081057700,C
36005033201,C
55079091000,B
6037404801,D
34031175704,C
36081008800,C
36081052100,C
42101019200,C
25023510501,C
26163569900,D
36047019700,C
34003023302,B
36061020500,B
25027731202,B
1097001100,D
17031700401,D
17031241600,D
6037602506,D
25025140202,C
36061021400,D
26163577600,C
19155030300,D
26163577300,C
12057005500,C
25027731203,B
6037188201,B
34013002800,D
6075021400,C
39095007600,A
25025160501,C
41051000701,C
6037461502,C
36047117601,C
6037195901,D
42101002400,D
17031490300,D
25025092200,C
26163569600,C
42003140200,A
22071008500,D
8031002402,D
36047020800,B
25017351203,D
34007611700,C
36119002800,D
34017012900,C
9001070900,C
19113000800,B
27053109200,B
6037218220,C
6037204920,D
9003501400,C
25017357300,B
36119004400,A
36081047200,B
34017018702,D
31055005200,C
36047045800,B
36005040502,B
36055003000,D
25025110607,C
6037602004,D
17031823500,C
17031812801,C
34013019500,A
22071004401,D
42101021300,C
36029003400,C
36081018401,C
36081048200,C
48029160300,B
17031690400,C
27123035900,D
25021400800,C
17089853400,D
17031010503,B
1073004902,C
39035177403,B
27053106700,C
36061015802,D
36061009800,D
25025081200,D
41051003402,D
34017018701,D
26163518800,D
18097320304,C
8031003001,C
17031110400,C
25025060200,C
53033007700,D
17031310200,D
48485011100,E
6037601402,C
26099252000,C
36081095400,C
36005024100,C
36005030000,C
36005021501,C
12057004300,D
34013011300,C
29021001000,D
36047087401,C
22071002100,D
34031124312,A
26065003500,C
36047024400,B
36047041600,C
24510130200,C
17031061901,C
53033011700,C
17031815500,C
36029008500,B
36047088200,C
55079009000,C
26163985300,D
8031002803,C
36065026400,C
17031430800,B
27053010700,A
34013000300,D
22071004100,C
36085000900,C
26163546800,D
36081044000,D
26163521500,D
42003250300,D
36061009300,D
19153003901,D
6037208710,C
42101023500,A
6037128102,C
34017018000,C
36081118100,C
36047077000,B
36001001802,C
39035104300,D
17031814900,B
36061017100,B
34031182700,C
39035101501,C
20173003200,D
18141001600,A
21117060300,C
6037482401,C
6037219901,C
42003101700,D
36047044700,D
48029171000,D
9001021802,B
25027731400,C
17031100600,C
34017006500,D
42101001800,D
36047091800,D
36061007000,D
6037531901,B
6001423400,D
36081118900,B
26125175000,D
26125173500,C
17031010600,C
26125180200,C
42101001400,D
26163580700,C
6001407102,C
36047063800,B
34003019202,C
6037218210,C
6037222200,C
36005002300,D
34017019000,D
47093001400,D
17031040800,C
36081062500,C
40109103700,D
36047011700,D
6037531800,B
41051004800,C
42101001900,D
36047078000,B
6037621104,D
36081006100,C
6037432901,C
6001408800,D
36065021401,C
25017312502,A
39153501700,C
36029004601,B
6075047802,B
42101001500,D
42003050600,C
6037211122,C
36047111000,D
17031071300,D
6037219300,C
34017012300,B
26163577500,C
36061009000,D
34013021802,B
36061009700,D
25021417502,C
26163536400,C
55079080200,B
40143000600,D
26163531600,C
36081045700,C
36061016700,B
6001408900,D
36081045900,C
26163570600,D
36081035700,C
42101027700,B
36047059800,D
48029150900,C
17031381900,D
17031620400,C
6037670002,D
49035103300,B
36047048200,C
26081014100,C
26163504400,B
42101014100,D
17031242900,D
29095006600,C
42003472300,B
13121004800,D
39113003201,B
6075017102,C
36061027300,A
26163501200,A
47065002900,B
6037187200,D
6019000502,C
6037189902,C
6001427900,C
34017017200,C
17031230700,C
34017014400,C
6075047600,B
17031110502,C
36081051700,C
6037300501,C
12086002706,C
36047119400,D
6037294421,D
1073001500,D
26065002600,C
26163530400,C
25009205600,C
36119003900,B
36047083200,B
6001401600,D
26163573400,C
17031711300,D
6037213401,C
6073003103,D
47037017701,A
26163575500,C
39035196500,D
25021417501,C
17167000800,D
31055003402,B
36061007300,C
13121001001,C
36047039800,D
36047015300,C
22071003100,D
6037531302,D
34017002800,C
17031243000,D
44007000700,C
42101029400,D
36081015900,D
26125172500,D
36047082800,C
36081046100,C
36061014500,D
39035119502,C
36047078600,B
17031460500,C
48113001102,B
36047026200,C
36047062800,D
36047089000,C
17031381700,D
26163575200,C
36081065600,C
6075020401,C
6037577300,B
36081017200,C
6037273300,D
36005004600,C
36005025100,C
34017015202,C
36081036800,C
36047100800,D
6037535200,D
36047060000,C
36047031702,C
44007002800,C
36061006600,D
36005041500,B
34017006700,D
55079013400,D
21111013100,A
34003057200,D
36063020600,B
36047036600,C
25025120105,A
36005023000,C
17031834400,C
6001407700,B
18097321800,A
17031271200,D
26075000100,C
34013000800,C
17031812200,B
42101037700,D
34031181400,D
55079004600,C
17031841500,D
17031700501,D
6073003105,D
1073000300,D
26163506600,C
6037620904,C
25017357400,B
6037700700,A
42079200400,A
34017005900,C
17031243100,D
49035104800,B
34017006800,D
34003045100,C
6037234901,C
6037241400,C
26163516400,D
34031163500,C
1101000400,D
4013114302,D
47157003800,D
26163513900,C
21111002800,C
49035104100,A
17143001600,C
9001060600,B
48113000603,B
36081058000,C
36081055900,C
39049005820,C
26125165000,C
36047067000,C
17031807400,B
9003500900,D
26163514100,C
17031242700,C
39035151400,C
34021000600,B
25025100300,C
36047099400,D
36061030700,B
17031818800,C
6001405901,D
6001421400,B
42101015102,D
18097320301,C
24510070100,C
6037221303,C
36005043100,B
36005002701,D
36081018700,C
36061020600,D
17031090100,B
36067000700,C
17031243200,D
6075025100,D
49035100500,D
12057003800,D
36047055600,C
42077000800,B
17031819300,C
36005021001,E
48029150700,C
36047114400,D
47157011300,D
48375010600,D
26163536700,C
34017012600,B
36047088000,C
42101033702,B
42101013401,D
55079018900,C
22071014000,D
1101000200,D
21111001600,C
17031681200,D
26163570500,C
36081027300,C
6037651304,A
36081024500,C
21111001500,C
34001001500,D
6001423000,D
1101001200,D
34013017500,A
36005023702,B
26163521300,D
36047033100,B
6037701802,D
36029000600,B
36047051601,B
26163511200,D
36047046201,C
